review_text,rating,review_date
powercreep + cyrene = greedy,1,2025-10-25 09:32:58
"if only i can rate 0 star, i will trust me this game made by hoyo is brutally not f2p friendly hp inflation even 4 star characters can't clear now trash game fr.",1,2025-10-25 09:22:37
Imagine using E6 Cyrene on a livestream because you know how terrible she is without energy regen. This game is a joke,1,2025-10-25 09:17:14
"I’m a day 1 player and I was really looking forward to this game because of the story and characters. Lately I don’t see myself enjoying it anymore because of how ridiculous the powercreep this game has gotten. If you’re a meta player, it’ll be hard for you because you need to get every characters and lightcones to clear the endgame. I’ve had high hopes for HSR before but now not anymore. You don’t listen to your players and the game keeps getting worse. Wake up, HSR devs team.",1,2025-10-25 09:00:14
"the game has a good storyline. and it's fun to play, also you get to know new friends. and finding out things that would shock you!!!",5,2025-10-25 08:56:17
"I quit this game since collab patch because I can no longer stand their predatory practices, while throwing low effort content laced with FOMO bait. Then cyrene came out (basically Elysia 1.1) and they did everything in their power to milk players dry with topup event (seriously, US$300???) and bricked kit that can only solved by high vertical investment. Credit where credit is due, I guess... here's your long deserved 1 star",1,2025-10-25 08:33:54
Worst! Fix Cyrene,1,2025-10-25 08:19:34
"What a greedy game, and company. a spending event that only give us two accessories instead of full blown skins for both Cyrene, and Traiblazer not worth it at all!",1,2025-10-25 08:15:49
6 losing streak? thanks hoyo! best game of all time! ALSO CYRENE KIT? LMAO BRAINDEAD COMPANY AND DEVELOPERS,1,2025-10-25 07:59:55
ohhh ghurl not 7 rerun characters including cyrene...... what a greedy 😭😭,1,2025-10-25 07:53:04
300$+ for a bow? lol,1,2025-10-25 07:44:33
the game is fun,5,2025-10-25 07:11:41
"New character releasing soon sucks. they say they'll listen to their players but instead let greed take over. A special cosmetic coming soon with no gameplay impact costs around $300! THREE. HUNDRED. theyre also trying to market the new character as good. they used an e6 version of her, meaning you need 7 copies of her. 1 copy is hard enough to get but 7??? almost impossible without spending money. Power creep will catch up to every character soon either. I love hsr but it gets to a point :(",1,2025-10-25 07:09:15
Cyrene's patch made the company feel like a cashgrabber. Will probably drop the game as soon as I get overcome my feelings of sunk cost.,1,2025-10-25 07:02:31
"Been playing since the release and even spent money on the game proudly, the game felt like the love child of Hoyoverse, but something happened, content became way less and the greed consumed them, and instead of listening to the fanbase, they try their best to ignore it while milking their fans for as much money as possible. Fix Cyrene and start giving the game more variety, it's becoming stale",1,2025-10-25 06:49:44
Not only did they ruin Cyrenes kit for money but her character writing as well💔💔 Hoyoverse is getting more greedy each day. ✌🏻,1,2025-10-25 06:37:00
Giving one star because I can't do zero. The complete lack in interest in understanding what your player base enjoys is terrible.,1,2025-10-25 06:01:12
money hungry,1,2025-10-25 05:46:21
I like the game very much thanks,5,2025-10-25 05:18:47
powercreep bruh,1,2025-10-25 04:53:29
Oh fraudrene how they ruined you 💔 fix her up and stop trying to scam your player base,1,2025-10-25 04:48:57
just why?!,1,2025-10-25 03:58:30
developer is deleting critism and actively ignoring valid critism of very anticipated character cyrene,1,2025-10-25 03:45:16
"fix cyrenes kit, stop with the greedy money tactics. A bow skin shouldnt be $200, and a fan fav character shouldnt turn into a wife with her entire backstory deleted",1,2025-10-25 03:44:36
250$ for a bait shipping bow skin.......lol,1,2025-10-25 03:42:59
"After playing this game since launch, I decided to quit. 500 words limit is not enough to express my thoughts. Shortly, the game used to be very open to casual players and f2p. Now, the developers would rather have a few players who spend large sums of money, rather than a lot of casual players. It is clear to me that I am no longer welcomed.",1,2025-10-25 03:25:08
"I love this game. but my god how the devs are doing cyrene is horrible. using at least an e5 cyrene in the livestream, muting your own testers when they give valid complaints. A 250 dollars weapon skin. fix cyrene hoyoverse.",1,2025-10-25 03:05:13
I got hit by a car in Penacony and they gave me a reward for it. 10/10 would recommend.,5,2025-10-25 02:40:31
"Game is horribly unfriendly to F2P players. Despite them raking in tens of millions every single month, the monetization keeps getting worse along with the content. Biblical levels of greed.",1,2025-10-25 02:34:29
"Honestly, absolutely speechless at how blatantly obvious the greed now is on this game. The powercreep is insane, lying in streams about a character's potential. Silencing feedback. A literal bow skin that costs like 300 dollars and all it does for a benefit is make the simps of the character self insert into the dang ult. Jeez.",1,2025-10-25 02:00:14
"I'm disappointed with Cyrene's kit, she's really loved and you guys did her dirty.",1,2025-10-25 01:04:00
im old player since seele came out.,5,2025-10-25 00:58:29
when ur trying to make money but people just say no,1,2025-10-25 00:51:25
Uber Powercreep.,1,2025-10-25 00:25:15
"This is the worst I've ever seen Hoyoverse manage a character. You pompous, arrogant, money hungry company would rather kill the potential your most popular character had for free to play players and ruin your fanbase's expectations and wishes rather than impress your playerbase with actual good and usable mechanisms and kits. Appalling.",1,2025-10-25 00:03:13
Using at least e5 in a livestream to showcase Cyrene is scummy as hell... I bet there are big problems in her kit that only eidolons solve,1,2025-10-24 23:45:46
We don't talk about Cyrene.,1,2025-10-24 23:11:23
"I don't know why gacha games are becoming more and more greedy, It looks like they won't allow you to play free anymore. Even the contents that are being added are for those who are paying big. Thank you for ruining yet another game, Hoyo.",1,2025-10-24 23:09:26
"God I love this game so much. if only it didn't take up so much space, but I must say, it's worth deleting everything.",5,2025-10-24 23:04:18
Hoyoverse downfall. GREED!,1,2025-10-24 22:32:58
Genshin could never,2,2025-10-24 22:18:23
it takes so much Gb...see more....,1,2025-10-24 21:47:36
fix Cyrene's abysmal gameplay,1,2025-10-24 21:35:03
"Hoyoverse has increasingly powercrept characters even 2 patches apart, and the latest 3.7 patch is greed incarnate, taking a character that's been hyped up for most of the year and putting half the effective kit behind getting at least 3 total copies of her, which is a crazy amount of $$$ for a single character. The story in amphoreus has been good, but that doesn't excuse how they've been treating players. Stay away",1,2025-10-24 21:30:06
"This game is absolutely AMAZING. I've had nothing but a good experience with it. The character designs are amazing, the lore is top tier, and the overall functions are perfect. It's a super fair game, being both highly functional on mobile and console devices. Although it doesn't have a function where other players are in your world, you can chat with friends and do co-op games. It's also really easy to farm Gacha materials, much easier than anywhere else. Overall, it's super fair! And pretty!!!",5,2025-10-24 21:24:29
